ID,Precision,Category,Latency_s,Net_Energy_J,Power_W,T1_CA,T1_CC,T1_SQ,T1_LA,T2_CA,T2_CC,T2_SQ,T2_LA,T3_CA,T3_CC,T3_SQ,T3_LA,T4_CA,T4_CC,T4_SQ,T4_LA,T5_CA,T5_CC,T5_SQ,T5_LA,T6_CA,T6_CC,T6_SQ,T6_LA,T7_CA,T7_CC,T7_SQ,T7_LA,T8_CA,T8_CC,T8_SQ,T8_LA,T9_CA,T9_CC,T9_SQ,T9_LA,T10_CA,T10_CC,T10_SQ,T10_LA,GPT4_CA,GPT4_CC,GPT4_SQ,GPT4_LA,Claude_CA,Claude_CC,Claude_SQ,Claude_LA,Gemini_CA,Gemini_CC,Gemini_SQ,Gemini_LA,Human_mean_CA,AI_mean_CA,Weighted_CA,Human_mean_CC,AI_mean_CC,Weighted_CC,Human_mean_SQ,AI_mean_SQ,Weighted_SQ,Human_mean_LA,AI_mean_LA,Weighted_LA,Qped,LpW
488,FP16,Meta-cognition,16.3515,636.7517,38.94,9,7,6,9,6,7,9,8,10,8,8,9,9,10,8,8,8,9,7,10,7,7,6,7,8,8,8,7,6,7,5,6,9,9,10,10,9,9,8,9,9,8,8,9,9,9,8,9,9,9,8,9,8.1,9.0,8.46,8.1,8.6667,8.3267,7.5,8.0,7.7,8.3,9.0,8.58,8.2667,0.0008
489,FP16,Meta-cognition,16.1112,631.1908,39.18,10,9,7,8,8,9,7,7,10,8,9,9,7,9,9,9,9,10,8,10,9,7,6,7,8,8,9,8,6,7,5,8,10,10,9,10,9,9,8,9,9,8,8,9,5,4,3,4,9,9,8,9,8.6,7.6667,8.2267,8.6,7.0,7.96,7.7,6.3333,7.1533,8.5,7.3333,8.0333,7.8433,0.0008
490,FP16,Meta-cognition,16.503,639.1747,38.73,7,9,7,7,7,8,8,8,10,9,7,9,6,10,7,9,10,9,9,10,8,9,7,7,7,8,8,7,6,6,5,7,10,9,10,8,9,9,7,8,9,8,8,9,9,8,8,8,9,9,8,9,8.0,9.0,8.4,8.6,8.3333,8.4933,7.5,8.0,7.7,8.0,8.6667,8.2667,8.215,0.0008
491,FP16,Meta-cognition,17.2476,677.2441,39.27,9,9,7,8,6,8,9,9,10,7,9,9,6,10,8,9,9,9,8,10,8,8,7,7,8,8,8,7,6,6,6,8,8,9,10,10,9,9,8,9,9,8,8,9,9,9,9,9,9,9,8,9,7.9,9.0,8.34,8.3,8.6667,8.4467,8.0,8.3333,8.1333,8.6,9.0,8.76,8.42,0.0007
492,FP16,Meta-cognition,16.8262,652.6544,38.79,8,8,9,9,7,7,9,9,10,9,8,9,8,9,8,9,10,9,10,10,8,9,6,7,7,8,9,8,5,6,5,7,9,9,10,9,9,9,8,9,9,8,8,9,6,6,5,6,9,9,8,9,8.1,8.0,8.06,8.3,7.6667,8.0467,8.2,7.0,7.72,8.6,8.0,8.36,8.0467,0.0007
493,FP16,Meta-cognition,16.3669,647.2385,39.55,7,6,5,7,5,7,7,7,8,6,5,9,4,6,6,8,8,6,6,10,6,5,4,6,4,6,5,7,4,4,3,6,7,6,6,9,7,5,4,8,9,8,8,9,9,8,7,8,8,7,6,8,6.0,8.6667,7.0667,5.7,7.6667,6.4867,5.1,7.0,5.86,7.7,8.3333,7.9533,6.8417,0.0006
494,FP16,Meta-cognition,16.2549,630.2637,38.77,7,4,4,7,8,5,6,7,7,4,6,8,6,7,6,8,8,7,5,9,6,6,5,6,6,7,5,6,6,4,3,6,7,6,6,8,7,6,5,8,9,8,6,9,9,8,7,8,8,7,6,8,6.8,8.6667,7.5467,5.6,7.6667,6.4267,5.1,6.3333,5.5933,7.3,8.3333,7.7133,6.82,0.0007
495,FP16,Meta-cognition,17.0073,662.6988,38.97,7,6,8,9,8,8,10,8,10,10,9,9,9,10,7,9,10,9,8,10,8,9,6,7,7,8,9,7,6,6,6,7,9,9,8,10,9,8,8,9,9,8,6,9,9,9,8,9,9,9,8,9,8.3,9.0,8.58,8.3,8.6667,8.4467,7.9,7.3333,7.6733,8.5,9.0,8.7,8.35,0.0007
496,FP16,Meta-cognition,16.3985,634.6348,38.7,9,8,7,9,7,8,8,9,9,9,7,10,6,9,8,10,9,9,6,10,9,9,6,7,7,8,8,7,6,6,5,8,9,8,10,9,8,9,8,9,9,8,6,9,9,9,8,9,9,9,8,9,7.9,9.0,8.34,8.3,8.6667,8.4467,7.3,7.3333,7.3133,8.8,9.0,8.88,8.245,0.0008
497,FP16,Meta-cognition,16.6118,643.976,38.77,8,7,7,9,6,8,8,9,10,8,7,9,8,9,7,9,10,9,9,10,8,9,7,8,7,8,8,6,7,7,6,7,9,8,9,9,9,9,8,9,9,8,6,9,9,8,8,8,9,9,8,9,8.2,9.0,8.52,8.2,8.3333,8.2533,7.6,7.3333,7.4933,8.5,8.6667,8.5667,8.2083,0.0008
498,FP16,Meta-cognition,17.1548,672.5615,39.21,8,7,7,8,8,9,9,7,9,9,9,8,8,10,8,9,10,8,9,10,7,8,6,7,8,7,8,9,7,6,6,7,10,9,10,9,9,8,8,8,9,8,8,8,9,9,9,9,9,9,8,9,8.4,9.0,8.64,8.1,8.6667,8.3267,8.0,8.3333,8.1333,8.2,8.6667,8.3867,8.3717,0.0007
499,FP16,Meta-cognition,16.7368,653.0001,39.02,8,5,5,8,5,5,6,7,9,4,5,8,6,7,5,8,9,7,6,10,6,5,3,7,7,5,6,7,5,4,3,7,8,6,7,8,7,6,5,8,9,8,8,9,9,8,8,8,8,7,6,8,7.0,8.6667,7.6667,5.4,7.6667,6.3067,5.1,7.3333,5.9933,7.8,8.3333,8.0133,6.995,0.0006
500,FP16,Meta-cognition,17.0111,659.4536,38.77,8,7,7,9,8,9,9,9,10,9,8,9,7,10,7,9,9,10,10,10,8,9,6,7,9,9,9,6,6,6,5,8,9,10,8,9,9,9,8,9,3,4,2,5,8,8,7,8,9,9,8,9,8.3,6.6667,7.6467,8.8,7.0,8.08,7.7,5.6667,6.8867,8.5,7.3333,8.0333,7.6617,0.0007
