ID,Precision,Category,Latency_s,Net_Energy_J,Power_W,T1_CA,T1_CC,T1_SQ,T1_LA,T2_CA,T2_CC,T2_SQ,T2_LA,T3_CA,T3_CC,T3_SQ,T3_LA,T4_CA,T4_CC,T4_SQ,T4_LA,T5_CA,T5_CC,T5_SQ,T5_LA,T6_CA,T6_CC,T6_SQ,T6_LA,T7_CA,T7_CC,T7_SQ,T7_LA,T8_CA,T8_CC,T8_SQ,T8_LA,T9_CA,T9_CC,T9_SQ,T9_LA,T10_CA,T10_CC,T10_SQ,T10_LA,GPT4_CA,GPT4_CC,GPT4_SQ,GPT4_LA,Claude_CA,Claude_CC,Claude_SQ,Claude_LA,Gemini_CA,Gemini_CC,Gemini_SQ,Gemini_LA,Human_mean_CA,AI_mean_CA,Weighted_CA,Human_mean_CC,AI_mean_CC,Weighted_CC,Human_mean_SQ,AI_mean_SQ,Weighted_SQ,Human_mean_LA,AI_mean_LA,Weighted_LA,Qped,LpW
485,NF4,Meta-cognition,55.7656,1828.1625,32.78,8,7,7,9,6,8,9,8,10,9,9,9,8,10,8,9,10,10,9,10,8,8,6,7,8,9,8,8,7,7,6,7,8,10,9,9,9,9,8,9,9,8,6,9,6,6,6,9,7,6,5,8,8.2,7.3333,7.8533,8.7,6.6667,7.8867,7.9,5.6667,7.0067,8.5,8.6667,8.5667,7.8283,0.0001
486,NF4,Meta-cognition,49.4628,1574.7339,31.84,8,7,9,9,8,8,9,8,10,7,8,9,7,10,8,8,10,10,9,10,9,8,6,7,8,8,9,6,6,6,5,9,9,9,10,9,9,9,7,8,9,8,8,9,8,8,7,9,9,9,8,9,8.4,8.6667,8.5067,8.2,8.3333,8.2533,8.0,7.6667,7.8667,8.3,9.0,8.58,8.3017,0.0001
487,NF4,Meta-cognition,54.5048,1722.528,31.6,9,8,8,8,7,8,7,7,10,6,8,10,8,9,8,8,9,8,9,10,8,7,6,8,6,8,8,9,6,6,6,8,10,10,9,9,9,9,8,9,9,8,6,9,8,8,7,9,9,9,8,9,8.2,8.6667,8.3867,7.9,8.3333,8.0733,7.7,7.0,7.42,8.6,9.0,8.76,8.16,0.0001
488,NF4,Meta-cognition,54.5294,1729.1426,31.71,9,7,8,8,8,9,9,8,10,8,9,8,8,10,7,9,10,10,9,10,8,8,6,7,8,8,8,7,6,6,5,7,10,9,8,9,9,9,7,9,9,8,8,9,8,8,7,9,9,9,8,9,8.6,8.6667,8.6267,8.4,8.3333,8.3733,7.6,7.6667,7.6267,8.2,9.0,8.52,8.2867,0.0001
489,NF4,Meta-cognition,54.3584,1766.3727,32.49,9,9,7,8,6,9,8,9,10,8,7,9,8,10,7,8,10,9,9,10,8,8,6,7,7,8,8,7,6,7,7,9,10,10,9,10,9,9,8,9,9,8,8,9,6,6,6,9,7,6,5,8,8.3,7.3333,7.9133,8.7,6.6667,7.8867,7.6,6.3333,7.0933,8.6,8.6667,8.6267,7.88,0.0001
490,NF4,Meta-cognition,53.9605,1707.8036,31.65,8,7,7,8,7,8,9,9,10,9,8,8,9,9,9,9,10,9,10,10,6,8,7,7,6,8,9,7,7,7,6,8,8,9,9,8,9,9,8,9,9,8,8,9,8,8,7,9,9,9,8,9,8.0,8.6667,8.2667,8.3,8.3333,8.3133,8.2,7.6667,7.9867,8.3,9.0,8.58,8.2867,0.0001
491,NF4,Meta-cognition,55.7887,1823.7002,32.69,7,7,7,9,7,8,7,9,10,8,10,9,7,10,7,8,10,10,8,10,7,8,7,8,7,8,8,8,6,7,6,8,9,9,9,8,9,9,8,9,9,8,8,9,8,8,7,9,9,9,8,9,7.9,8.6667,8.2067,8.4,8.3333,8.3733,7.7,7.6667,7.6867,8.6,9.0,8.76,8.2567,0.0001
492,NF4,Meta-cognition,55.0769,1738.4362,31.56,8,7,8,9,8,9,8,7,10,7,8,10,9,10,7,8,10,9,8,10,9,9,6,6,8,9,8,6,6,6,6,7,9,10,9,10,9,9,8,9,9,8,8,9,8,8,7,9,9,9,8,9,8.6,8.6667,8.6267,8.5,8.3333,8.4333,7.6,7.6667,7.6267,8.2,9.0,8.52,8.3017,0.0001
493,NF4,Meta-cognition,54.6571,1785.5474,32.67,9,8,10,9,7,9,8,8,10,8,8,10,7,9,8,8,9,10,8,10,8,8,6,6,6,8,8,8,6,7,5,7,9,9,10,9,8,9,9,10,9,8,8,9,7,6,5,8,7,6,5,8,7.9,7.6667,7.8067,8.5,6.6667,7.7667,8.0,6.0,7.2,8.5,8.3333,8.4333,7.8017,0.0001
494,NF4,Meta-cognition,40.7918,1301.0794,31.9,8,7,8,8,7,8,8,7,10,7,8,9,9,10,9,9,8,10,9,10,8,9,6,7,8,9,9,8,7,6,5,7,10,9,10,10,9,9,8,9,9,8,6,9,6,6,6,9,7,6,5,8,8.4,7.3333,7.9733,8.4,6.6667,7.7067,8.0,5.6667,7.0667,8.4,8.6667,8.5067,7.8133,0.0001
495,NF4,Meta-cognition,55.0986,1742.7816,31.63,9,8,8,8,7,9,8,9,10,8,8,9,9,10,8,10,10,10,8,10,7,8,6,7,7,9,10,7,7,6,6,8,10,8,8,9,9,8,8,9,9,8,6,9,8,8,7,9,9,9,8,9,8.5,8.6667,8.5667,8.4,8.3333,8.3733,7.8,7.0,7.48,8.6,9.0,8.76,8.295,0.0001
496,NF4,Meta-cognition,54.5334,1739.4838,31.9,8,5,6,8,8,7,8,8,9,7,6,9,7,7,6,8,10,8,8,9,8,6,5,6,7,6,8,7,5,5,5,7,8,7,8,8,7,6,7,8,9,8,6,9,8,8,7,9,9,9,8,9,7.7,8.6667,8.0867,6.4,8.3333,7.1733,6.7,7.0,6.82,7.8,9.0,8.28,7.59,0.0001
497,NF4,Meta-cognition,54.8737,1797.3195,32.75,8,6,6,8,6,7,7,7,9,5,7,8,7,8,6,8,8,8,8,9,8,7,5,6,6,7,7,7,5,5,4,6,8,7,9,9,8,7,7,8,9,8,6,9,8,8,7,9,9,9,8,9,7.3,8.6667,7.8467,6.7,8.3333,7.3533,6.6,7.0,6.76,7.6,9.0,8.16,7.53,0.0001
498,NF4,Meta-cognition,56.1874,1789.1665,31.84,8,7,8,9,7,8,8,8,10,7,7,10,9,9,8,8,9,9,8,10,9,8,6,7,9,8,8,8,6,6,6,7,9,9,9,8,9,9,7,9,9,8,8,8,8,8,7,9,9,9,8,9,8.5,8.6667,8.5667,8.0,8.3333,8.1333,7.5,7.6667,7.5667,8.4,8.6667,8.5067,8.1933,0.0001
499,NF4,Meta-cognition,54.7395,1743.8347,31.86,9,7,8,8,6,9,9,7,10,9,8,9,9,10,8,8,10,9,9,10,9,8,6,7,6,8,9,8,6,7,5,7,10,10,10,8,9,9,7,8,9,8,8,8,8,8,7,9,9,9,8,9,8.4,8.6667,8.5067,8.6,8.3333,8.4933,7.9,7.6667,7.8067,8.0,8.6667,8.2667,8.2683,0.0001
500,NF4,Meta-cognition,33.1697,1107.6169,33.39,9,7,7,9,7,9,8,8,10,8,8,8,9,10,8,9,10,10,9,10,8,8,6,7,8,9,8,7,6,7,5,8,10,9,10,9,9,9,8,9,9,8,6,9,6,6,6,9,7,6,5,8,8.6,7.3333,8.0933,8.6,6.6667,7.8267,7.7,5.6667,6.8867,8.4,8.6667,8.5067,7.8283,0.0002
